user_id,feature_1,feature_2,feature_3,feature_4,feature_5,target
U00724,-0.9676779525362578,-0.4620017093251097,A,94.7278446217964,3,0
U00725,0.9042333749679999,2.344712260861798,A,17.3203267923266,3,0
U00726,-0.06915174108978264,-0.5376289111595107,B,31.497997771707276,2,0
U00727,-1.0962653396036934,-1.5481483769228703,B,57.59683717720955,1,0
U00728,0.2546006484717205,0.8015802264171277,C,41.669669266353736,2,0
U00729,0.5150912700507885,0.4637549439174824,C,26.4319066534892,3,0
U00730,1.601715461921553,1.747642297268345,C,11.40425296261669,3,0
U00731,-1.1097696946725528,-0.3126847817226951,C,58.55089795488229,4,0
U00732,-1.6595838892718067,1.7083910693305795,C,87.39742983348148,1,1
U00733,0.8883016777662535,1.5568073712174306,A,10.645596555123326,1,0
U00734,-0.5636721228203999,-0.812504732739003,C,31.451064204188995,7,0
U00735,0.12611035864476255,-0.21273073571887524,C,93.13605524060138,4,1
U00736,-0.348615819223066,-0.3256847143472664,B,76.50517165947561,4,0
U00737,0.09943856038811404,2.7605724924690302,A,87.74052689481653,2,0
U00738,-1.2987099704347278,1.303701617347577,B,99.07019510793036,5,0
U00739,2.9152591561434935,-0.2592312408961315,B,78.66217456894533,6,0
U00740,-0.36253590972788413,0.25557273333103486,C,70.91755428561369,6,0
U00741,-0.294450852827496,0.47382857945013984,A,16.07923833944288,6,0
U00742,-1.041079875078056,0.1633438427231097,A,22.093880356640305,2,0
U00743,0.04993304720055479,-1.7731057557622558,C,81.44523654754676,2,0
U00744,0.42035151798635095,-0.8498860103432604,C,5.085511125227038,4,0
U00745,0.2760953966935046,-2.0460873394384023,A,40.42546548223428,6,1
U00746,-0.2450730204790296,-1.624419937051505,C,86.90621799741675,3,0
U00747,-0.8976178854462596,0.8682686274430003,C,1.6626874085075793,9,0
U00748,0.39539408182003405,-0.4034676078686507,B,23.840882348204516,2,0
U00749,-0.3137918156490468,-0.0986552189357456,C,12.600840373301203,0,0
U00750,-1.3707338661535386,1.368377249813558,B,99.60130074603339,3,0
U00751,-0.9309750010663813,0.024230238224540488,B,61.170797898402085,3,1
U00752,-0.5046599357840427,1.5943721980988277,C,31.584432059358612,5,0
U00753,-0.5534785667956718,0.0025356264149866874,B,58.011953874147856,5,0
U00754,-2.8124052244549542,0.5221806311265274,C,72.23090854197547,6,0
U00755,0.4358189854822274,-0.9429341010732667,C,68.47392092287303,2,0
U00756,0.10253520851879791,-0.6905918685640837,B,87.90349980962998,3,0
U00757,-0.5704353210577235,1.0066080870864356,B,66.64977177183363,1,0
U00758,0.22052195229323424,0.24841946870424325,B,81.79853834067646,3,0
U00759,0.03503954619539742,0.880071850112156,A,7.080725477833183,3,0
U00760,-0.3532196315138371,1.3113398948650292,B,33.90666318522999,6,0
U00761,-0.31984331734532223,1.2505192119375148,A,64.10885220383089,2,1
U00762,-0.48442104580719797,-0.13871394808338944,A,70.23680977057411,3,0
U00763,0.3025363955659776,1.370535593551534,A,32.040336612943065,3,0
U00764,-0.18380321345936482,1.1723495930775432,B,74.2649859156185,0,0
U00765,0.7030761749238837,-0.2330032209895461,B,70.95912596114407,4,0
U00766,-0.18329329036921604,-1.3614784842747982,A,62.20254949903252,1,0
U00767,-0.48568010967420294,-0.6414447327109085,A,34.50996462609379,3,0
U00768,0.4782104251678169,0.9073024348012535,B,15.474477352115557,3,0
U00769,-0.1528998350862576,0.21592372548302788,B,96.11517198956886,6,0
U00770,-0.5566946417173395,-0.908956698026904,B,79.02205445247775,7,0
U00771,-0.9001489763652779,1.1248577149805885,B,94.1367550020251,2,0
U00772,1.0552533077223019,0.21497938140942982,A,54.14610160959777,1,0
U00773,0.7283583191057259,0.023890213659530677,A,42.72189004659596,2,0
U00774,0.11953621483498994,0.7997304287045477,A,52.54430273399283,7,0
U00775,-0.8570443143754778,-0.47240954953652486,A,89.76809521403887,4,0
U00776,2.257988288634349,-0.13952820109117794,A,81.33772253033598,5,0
U00777,1.5254891483855921,-0.14503955005185343,C,7.880641768099494,2,0
U00778,1.1430631598442378,0.7141995169830401,B,67.06418406675483,3,1
U00779,0.42295455292704154,0.509242235166966,A,34.96402438918169,1,0
U00780,-0.26555100093709944,-1.564726887281688,C,10.740911522634821,2,0
U00781,0.7207358775366819,0.5083610018335424,C,67.27096345878672,4,0
U00782,0.2885394503811051,0.82332080235561,C,6.420213314597323,2,0
U00783,0.30793615492007603,-0.6804266493437866,C,64.48359803127191,1,0
U00784,-0.4302109211165122,1.8163406849053592,A,35.47776524100947,2,1
U00785,-0.006894004894863691,-0.37452623382566125,A,45.98777309904971,3,0
U00786,-0.6660530588759729,-0.3470663998424282,A,37.20365276460625,6,1
U00787,0.8293789510843378,-1.0193074757420717,C,56.862581043986324,3,1
U00788,-0.21621225551974588,-0.5020165526845526,C,72.37651651596772,1,0
U00789,2.210974912134822,0.8057825282467515,A,63.49652328792158,2,1
U00790,-0.5354181432778197,0.03131467506391444,C,57.17990063069247,0,1
U00791,0.1681968047910071,-2.91157949423291,A,31.59963920420307,4,0
U00792,1.760660221035556,-0.22427731204406823,A,20.630797778798648,3,0
U00793,-0.8634785028704309,-1.0799845370155094,A,49.80827380592938,5,0
U00794,1.1771122525824997,0.6496245926012579,A,97.83878737547985,4,1
U00795,-0.9882652322563158,1.0630187175403047,A,65.71861156685945,1,1
U00796,0.09061974025805489,-0.02028147864613887,B,51.04213822075685,3,1
U00797,-0.07944753183662528,0.44141163308832115,B,94.90195862007958,5,1
U00798,-0.17067948942830727,-1.8045015175003767,A,54.14701056589374,6,0
U00799,1.5022297579630903,0.34387191064574385,A,94.58843682263233,3,0
U00800,1.3375983293328135,-0.6661632904124296,C,76.25159270771519,1,0
U00801,0.7187318409099624,1.2030158448322767,A,60.03717645453045,0,0
U00802,-0.08200960993202064,0.7823457782544874,B,94.22154103727485,4,0
U00803,-1.6680450380970395,0.020978451810127727,A,79.40128181225089,1,0
U00804,0.6973477276462803,0.5790331178855194,A,29.771011663185032,4,0
U00805,-0.027235206825234125,0.39447329695345373,B,10.097214472342275,1,0
U00806,-0.7564049870890117,-0.4279075963702449,A,15.409560231679498,4,0
U00807,0.23782320242149754,-0.7213918756341624,C,19.2684003705226,0,0
U00808,0.22175727105562018,1.5792701899618349,A,63.22931244579747,1,1
U00809,-0.16404776858994394,-1.185144729566448,C,90.5299434656311,2,0
U00810,0.4378400158236551,1.2395088860968435,A,83.61988339734282,6,0
U00811,2.3460135888972435,-0.16465952157708896,A,7.534983980881604,3,0
U00812,-0.330534231170877,0.14039933694753218,A,97.75885166111574,1,0
U00813,1.115716700688107,-0.336780585495386,B,21.00506771144809,6,0
U00814,2.3147258952788516,-0.7127075297072548,C,17.523768957705876,2,0
U00815,0.4725086328081243,0.7812271238084619,C,35.864726819498735,5,0
U00816,0.2699487460321826,0.9979916833380118,C,4.562749034423364,3,0
U00817,1.085946962403589,0.09214288526607473,C,26.24990611393274,1,0
U00818,0.10123235097762061,-0.2074719681298591,A,92.02129103255416,2,0
U00819,0.4174034965813029,-1.2646555592325537,B,64.06156261333639,2,0
U00820,-1.3258886507715382,-1.6896577941407391,C,52.262884832315606,3,0
U00821,-0.06924268269232875,-0.3935220829343783,B,75.91120956354175,3,0
U00822,1.4372129985525182,1.249128806705712,C,38.46795898230154,1,1
U00823,0.09028917181569625,2.866731311360879,C,48.06321977609993,3,0
U00824,1.9909093677229224,-0.13236186146754617,A,27.944315810866772,5,0
U00825,0.09565364599108248,-0.443649934566555,A,24.642510229371638,2,0
U00826,0.8330479499579139,-2.40011552589835,C,22.971709507748816,0,0
U00827,-0.7712643646038465,-0.1729617958667325,A,95.6716215090073,3,0
U00828,-0.17150619876869985,1.2768515352926368,C,44.10223762588499,1,0
U00829,-0.35291700071830845,-0.9361731892982259,B,92.10278820046946,3,0
U00830,0.10362170795137716,-1.739787192467427,A,47.105185595512275,5,1
U00831,0.7019615036790796,0.9644864401069585,C,77.75672119309121,2,0
U00832,-0.5302194546422406,-1.1308411575554203,C,17.185186890039418,5,0
U00833,-1.1530979838423432,-0.13777558717159133,A,49.8223546292083,2,0
U00834,0.06062926491207191,0.30304990809430393,A,22.802026053361857,4,0
U00835,0.7097780298484312,-0.8269360117615475,A,6.223422022107917,1,0
U00836,1.5483196207807794,-0.06425598221006594,C,38.857430258586255,5,0
U00837,-1.1868838484806536,-1.5035336730334172,A,14.216641141926512,6,0
U00838,-1.8433199013920094,-1.6252337336047362,B,42.36786367951796,3,0
U00839,-0.5113897182564567,1.594499132057042,C,99.18108096516818,3,0
U00840,1.342878963206269,1.1121163841199375,A,95.62983261978816,0,0
U00841,-1.16015462377448,0.31646065090344416,B,44.13176331306317,0,0
U00842,-0.5388489094520842,-0.051311946189400125,C,30.59078503369853,3,1
U00843,1.600658223977736,-0.6818400407613079,C,45.021355023818934,4,0
U00844,-0.2829201687255941,0.31353364882030116,B,22.335021583332903,0,0
U00845,-0.028704764869760764,-0.029410162471485375,C,34.65198968382266,4,0
U00846,0.20521591941237777,0.022010278669344255,B,97.92639253442329,1,1
U00847,0.7808008920305137,-0.3507825678170215,C,34.68590684628917,1,0
U00848,-0.14728220631614936,-0.8553615555048202,B,66.52224188307689,2,0
U00849,-1.835504722522105,0.03395532739947901,B,21.232073456475163,2,0
U00850,-0.11545679740220334,-0.35581928545634556,B,95.2931499855595,0,1
U00851,0.35989105001639443,-0.9631251765895569,C,45.95085051613523,3,0
U00852,-2.839218785903566,0.21123201743206388,A,32.3599271830544,0,0
U00853,1.2633097898354653,-0.010539466829221928,A,79.80164487008172,4,0
U00854,-0.20795936222151315,-2.0283531537566004,B,17.117436800945953,2,1
U00855,-1.6584441057191184,-0.1340755798823041,B,18.940759446737175,6,0
U00856,-0.4621640256568393,2.2756685320573045,B,34.55314799915712,1,1
U00857,1.743237487599057,-1.775580880614759,C,11.767138417337886,0,0
U00858,0.7901779461242127,-0.6911472280275581,A,67.62659037544434,3,0
U00859,0.1604909288656322,-1.421809521100583,C,52.75042501856638,5,0
U00860,-0.10601182741502128,0.7540456665889771,C,87.89219424559288,6,0
U00861,-2.195826267128289,-0.35036254245960874,B,78.52456026215975,1,0
U00862,-0.047090487811038126,0.015988623830884997,C,10.578518041267781,2,0
U00863,0.9981097720529032,-0.7099040747808435,C,6.45215645457432,4,0
U00864,-0.8578714675726232,-1.0629556697252842,C,89.19082567549516,2,0
U00865,0.5716292994970633,-0.8399852678395283,B,82.33238223345255,1,0
U00866,-0.7773454701864968,-0.3646218292358784,C,84.71166948402802,5,0
U00867,0.6023746855279658,1.0514011763269593,A,54.16486000942054,1,0
U00868,-1.327072665257839,-1.818982330550741,A,51.75464262144545,1,0
U00869,0.3722091877420044,0.4053438443550242,C,93.86850031072001,2,0
U00870,-1.3576068701462738,1.574532814402107,C,86.09488980003212,2,0
U00871,-1.5662752958420438,1.5147606458424085,C,93.68060906431685,1,0
U00872,-0.4751448500290435,0.2681210404364382,B,15.364412179029674,1,0
U00873,-0.3057105433527677,-0.8403578422989596,A,62.557458361193156,4,0
U00874,0.11095300594675943,0.9528879164474205,C,68.62399187924647,4,0
U00875,-0.9685276644311376,1.8920123300538119,A,21.921924617618426,5,1
U00876,-0.4766099315276648,1.0325555321574365,A,56.65205179201319,4,0
U00877,-0.06427080424402526,-1.3231056679199797,C,40.24315325723653,4,0
U00878,1.1380079784967365,-0.6661753419196249,B,50.80395637207219,3,1
U00879,1.1137336745849469,-0.6507277066998804,A,26.265448602124597,1,0
U00880,0.10880986746394523,1.2124077679139822,B,35.37181485353792,3,0
U00881,1.475225855616117,-1.3398911363687214,C,44.871531242370885,3,0
U00882,-0.07649741376083913,2.0588644644709175,A,36.72271495097835,3,0
U00883,2.2119258955855323,1.5538617180992609,B,25.728638303347818,4,1
U00884,1.4080708199254306,-0.6853176547368166,C,36.0501189050471,3,0
U00885,-0.4380739658680659,-0.6222113110654401,B,83.14788520507547,1,0
U00886,-0.6275614368374174,-0.020568210723997244,C,51.783736432050034,1,0
U00887,-0.24540924214070228,-0.9193901033479503,B,79.36386675914068,5,0
U00888,1.0895733587407415,0.8272611436303601,B,66.47617544048404,6,0
U00889,-0.7960925890050484,0.4056967825393815,B,17.623547528388684,8,0
U00890,0.5929746368359765,0.502106383189776,B,90.48535607872665,2,0
U00891,0.30175413391171696,2.28155611576355,A,98.41044376419114,7,0
U00892,1.3272942975587052,0.9118861302704876,A,55.8521490250661,8,0
U00893,-0.959469830227794,-1.413898473409032,B,72.54817408234337,2,1
U00894,-0.3432630219835522,0.3543783891334593,C,34.33586514285977,4,0
U00895,-0.8020591408975586,1.846769955479524,A,36.4244550593426,3,1
U00896,1.1368639861856342,-0.582338594473094,A,2.3500161628634775,2,1
U00897,2.0904073537844745,-0.44257018723845276,A,89.99896611662061,2,0
U00898,0.6785876781490905,-0.44075417502555897,A,51.58522345098051,2,0
U00899,0.8916427947284271,-0.527077316018729,B,47.20402250640275,3,0
U00900,-0.6701852865269893,0.89458937286983,A,37.84104216452666,5,1
U00901,1.2699148217079175,-0.06935032695734854,C,2.7977105893784437,2,0
U00902,-0.8718150211263888,-1.137166182764437,A,3.256806910406007,3,0
U00903,0.020918595673838088,-0.645900413455622,B,20.59341570527974,1,0
U00904,-0.6608230844437171,-0.3892171236455776,A,93.69972603997283,5,1
U00905,-0.3038074757096339,-1.0681114813823225,C,28.934015094734665,2,0
U00906,0.5568279566442045,0.7275109886896055,C,99.5096805067342,1,0
U00907,1.381903638224594,-1.0212381356679312,B,56.66883906301145,2,0
U00908,-1.1254404902732127,0.9955012880380517,B,27.119125435592817,3,1
U00909,-0.777937381094728,1.1789563772400222,B,22.697667319213522,3,0
U00910,0.23244004526848,-0.7481828672051158,B,21.51624335980814,3,0
U00911,-0.06319600554197154,-0.8884450329026716,B,76.73920948692606,4,1
U00912,0.31684305624356995,1.011983017662637,C,70.87217811250521,3,1
U00913,-0.7096227099025432,2.0386185454308188,C,75.11961969727078,3,0
U00914,-0.5589438980951181,1.2497685792980686,A,31.166855175344843,6,0
U00915,-1.019818388406598,0.019333398233345817,A,22.963572208464832,5,0
U00916,0.4506406904787247,0.6369850440402787,B,36.503434844624394,3,0
U00917,-0.5546552253980889,2.0695448136819903,C,83.16308737245993,3,0
U00918,0.6553697328537141,-0.7636531930413031,A,18.75821044715389,6,0
U00919,0.7053139514200378,-0.8444594019812148,A,81.9899400625721,6,0
U00920,0.22372828657110705,1.3779482473096702,B,17.450035779003592,3,0
U00921,1.2234306488227151,0.6962502582272501,A,66.60574807988485,3,0
U00922,0.7462620229808604,-0.25986818142712614,C,38.75529442357403,3,0
U00923,1.3418710230683446,0.6088762608848042,C,30.332406449188387,2,0
U00924,-0.766245103118727,-0.6262298194385164,B,96.3188680239171,1,0
U00925,0.9916389672180907,-1.4938711048855358,B,13.25222353076143,5,0
U00926,0.32753860645164873,-0.7096489711455114,C,9.022085678060844,4,1
U00927,-0.10725710097107789,0.13714672479989296,A,77.92905037034976,1,1
U00928,1.7865243701053442,0.693687805109229,C,22.100461825919947,3,0
U00929,-0.7280013629028577,0.20787493425279843,A,43.98287871001555,4,0
U00930,0.025994954778775024,0.7698075262925951,A,6.372515034660376,1,0
U00931,0.19221923735230245,0.037328295882642436,A,31.101826920218333,0,0
U00932,-0.22155648602787653,0.5549698707766257,A,74.22298890555527,3,0
U00933,0.813842635034515,-0.10710910259359115,A,14.731976036613382,2,0
U00934,1.6086403514562593,0.06867083268297683,C,94.34959909563479,2,0
U00935,1.090696456674618,-0.54848693817328,C,21.42744670939968,5,0
U00936,-1.1353783418751138,-0.13978876231514065,B,19.92856784672724,7,0
U00937,-0.7927941827181543,-1.4403029300528252,C,85.46353600346914,3,0
U00938,0.9587499795038438,1.5490183242109543,A,29.371280120174248,3,0
U00939,-0.9258605648278997,1.2763654327436815,C,28.09485155968867,2,1
U00940,-0.09342878206664317,0.35990819395114954,B,8.93007507516418,3,1
U00941,-1.0570742509079802,-1.28408526811263,B,19.779735368351336,6,0
U00942,-2.0323922728333383,0.5826593670324623,C,17.67707964592532,2,0
U00943,-1.8000389581820326,0.598866697704346,C,84.75676507935589,8,1
U00944,-0.691504650516658,2.777634947249773,B,21.703038240011164,1,0
U00945,0.6544082859000458,0.8587132804590264,B,90.25625288679103,3,0
U00946,0.1494364389880858,-0.11122374255404159,C,28.084052038955086,4,0
U00947,0.2797264035298727,-0.6425756472397499,A,75.05399786498124,2,1
U00948,0.42056491079662617,-0.0011447766918567645,A,93.99980058426505,6,1
U00949,-0.07406041761623292,-0.4946607185132162,C,59.9926980111567,6,0
U00950,1.1321518506745334,1.5104629968893555,C,18.020971296871057,1,0
U00951,0.14164425105916723,1.014784145488227,C,50.09135511672411,3,0
U00952,0.15900712946689652,-0.8927336446404398,A,85.45718387474069,2,0
U00953,1.641307537294326,-0.7325953504539457,A,91.8055658372304,2,0
U00954,-0.3165318698585869,0.36965779675381294,C,60.610101268916075,3,0
U00955,0.25520587533948164,1.714253011002922,A,1.218211933717972,2,1
U00956,0.254850935578979,-0.08302562833947343,C,98.99312262193011,5,0
U00957,1.3548328818499895,0.0981996038813589,A,50.40123195363946,3,0
U00958,1.1575693170583197,-1.8994271930935707,B,78.8526634942472,3,0
U00959,-1.0993990220792835,-0.2926763436265603,C,89.93033917144906,2,0
U00960,-0.8661701430730999,-0.915464276890684,A,50.431622533002255,2,1
U00961,0.08893672612215034,-2.5897841440055656,A,85.20766004552497,2,1
U00962,0.1220527300238308,-0.5622052314163497,A,33.71573235899551,1,0
U00963,1.904853084890049,-1.9034337069995835,A,87.91550284700203,5,0
U00964,0.6588758620943598,-0.6181877214280374,A,86.6281812195093,7,0
U00965,-0.006609802121552784,-0.27175394308498907,B,90.61752137462797,1,0
U00966,0.6561410098308157,0.04446401798427831,B,17.154227672454947,1,0
U00967,-1.387183254075649,-2.3179997670269765,B,8.092816389184742,0,1
U00968,0.3813753917727623,0.6762657892681276,C,66.23010547692554,3,0
U00969,0.6147745117441611,0.8270354570727257,C,79.25082460337559,2,0
U00970,-2.0799108207993395,-1.3206307671505146,B,74.26546328603962,3,0
U00971,-0.9132459763027361,-0.6359140825320218,C,92.50056458700486,1,0
U00972,-0.15116546222417088,0.34708998786344947,C,18.665544792562738,5,0
U00973,-0.9595969801379246,0.44675860965438974,B,18.917871743073135,1,0
U00974,-0.08242779949311853,-1.4276781299567622,B,81.67674456587825,0,0
U00975,-0.03149533728176775,0.8633997844448239,C,98.69411379739542,3,0
U00976,-1.416230663723724,-0.4314466104474777,A,40.298472140477614,2,0
U00977,-0.0010218899822130444,0.2584376853733586,B,73.7835371197407,0,0
U00978,0.5005943966104464,-2.0314367865497402,C,7.237382580882157,1,0
U00979,1.4925564123727133,1.2053471809704541,B,19.804493349513518,4,0
U00980,-1.4791534579018393,-1.383856444385423,A,94.75293757323865,2,1
U00981,-1.0137261393769827,-0.26492845405926546,C,8.113890826023184,2,0
U00982,0.5254861780629332,1.6862923925542654,A,7.8632300429743225,2,0
U00983,1.958072214279241,-0.12838775206283012,A,3.749504954781502,0,0
U00984,-0.5135430623987327,-0.31170706520456154,A,42.5103622008295,0,0
U00985,0.14384227011059517,0.13873172865541986,B,99.75536447818635,4,0
U00986,-0.49712529151940726,0.1848703531708247,B,39.04015640277151,1,0
U00987,-2.138928881070179,0.8382874147323726,C,35.934538760934466,2,0
U00988,-0.9902064946266048,-1.9515473388977154,A,82.55426907623533,5,0
U00989,0.796035417554566,-1.5699748057029774,A,33.84626739287674,5,1
U00990,-0.19777889751489658,0.9864531947999462,C,62.67155647286725,5,0
U00991,-0.4225447152952119,0.24419369356596232,A,37.456961460878844,2,0
U00992,-0.15870835116003457,-0.3328706068875997,B,91.15365277364211,3,1
U00993,-0.4827661757452075,-0.9243513278955743,A,95.70120189948119,1,0
U00994,-1.6087475620371665,1.3847984066620829,C,6.348950513462381,2,0
U00995,-1.2746537168178047,-0.09172279901749489,C,55.28520947419642,2,0
U00996,-0.30673075223143803,2.0387405480935934,C,21.566360763110424,2,0
U00997,-0.39488691424168515,-0.05933743522666781,B,1.427856992992238,1,0
U00998,-1.616077591578791,-0.674142302339318,C,45.66085015246142,2,0
U00999,0.6306743649991189,-0.9159199445662591,C,44.40822008395787,3,0
U01000,0.8336569202688359,0.9248253811497904,A,88.06268031667244,2,0
U01001,0.9137387901232206,0.8907811356105795,A,99.16360308307418,2,0
U01002,0.10979052118239302,-0.8989505680609623,B,51.4958826062368,2,0
U01003,1.0761094201550436,1.1232031145311572,A,4.611320055985013,6,0
U01004,-0.394306436166963,1.101404155614709,A,90.06444614488449,2,0
U01005,-1.2804034744169275,-0.6983057933191243,A,17.336665644710024,5,0
U01006,-0.9443168856245682,0.017094802787584837,A,51.239157692770334,1,1
U01007,2.243948660196133,1.2434176997351214,B,34.020981075375204,5,0
U01008,-0.4792255057660766,0.7632772872497834,C,56.138706620336585,4,0
U01009,-1.1116150664642777,1.071631266198982,A,6.683539997414567,5,0
U01010,-0.019675415473549767,-1.2519571855689282,A,63.81162219269487,5,0
U01011,1.0674359151539135,-0.6111332385268893,B,60.26464691483593,3,1
U01012,0.4777235338915898,-0.21234383654618766,B,7.1808795522464886,4,0
U01013,0.03675964065083683,0.32133123866922514,B,84.40360424822731,2,0
U01014,0.8625498632197427,-0.10152186466165958,B,18.03662846135329,8,0
U01015,0.06144530312718118,0.18584802976837506,A,56.19590800792403,3,0
U01016,-1.1503479103942105,0.16808544904210718,A,48.15474059563258,5,0
U01017,-0.824867937209132,0.7662954108407719,A,31.208552738872807,1,0
U01018,0.7250206454787448,0.45966590704350824,B,26.358643023375084,2,1
U01019,-1.354609558708914,-0.7249474113297549,C,57.75866815093619,0,0
U01020,-0.4777382410646803,0.8562996844145232,C,46.90236169934536,2,0
U01021,0.677016981320441,0.6449603344213807,B,40.69849461469735,5,0
U01022,-0.5929093660621388,0.840810356416605,A,75.70228455998749,6,0
U01023,1.1624683264829463,-0.6694246137066202,C,13.236635741271307,2,0
U01024,-0.6553061381240756,-1.721079835751309,C,12.007692383521029,5,0
U01025,-0.7660803208381433,0.5627587590238048,A,45.990308120463354,8,0
U01026,1.3428116020587322,-0.6257767579890365,B,23.91640599883531,4,1
U01027,-1.381904604790121,-1.4410010710266064,C,59.048886724895134,1,0
U01028,-2.541190415648367,-0.6421538312878076,C,73.72859746087514,3,0
U01029,-0.8385003352681993,0.8332614919632297,C,94.18705742407772,6,0
U01030,-0.054944028309832416,0.7629728625789635,A,27.82760106882304,3,0
U01031,0.04283863028774282,1.3515825632484704,B,28.417181276804193,3,0
U01032,0.904206315130288,0.6841467874729091,A,66.5480457150773,8,0
U01033,-0.03271277455381556,-0.2226305791511841,C,48.52010292687865,3,1
U01034,-1.1090140653396443,0.4964842311898001,C,75.03567371195116,3,0
U01035,-0.4032538696945788,-0.15232719573800532,C,12.215358987206171,1,0
U01036,-0.9858570973029405,-1.3657582622741975,B,54.99309451760922,3,0
U01037,-0.6910051597182064,1.2044915533171636,A,54.31719312802436,5,0
U01038,0.7539644973882075,-0.39715252667086404,C,43.67158345620453,1,0
U01039,-0.04825518673687468,1.7713948377751427,C,23.170833060623465,3,0
U01040,0.09023714990657836,0.9983388621603053,C,13.083045457497954,2,0
U01041,1.6576917089341372,-1.399079719209565,B,0.5011793014267019,4,0
U01042,0.21327549201039808,0.5984724296782588,B,15.179633699811168,2,0
U01043,-1.158980831037871,0.07284221832055146,A,42.941410889737405,4,0
U01044,-0.7259972484260943,0.040610751951904285,B,83.18622478915778,6,0
U01045,0.05674774483430134,-0.7217187773678412,B,48.93826909643463,2,0
U01046,-1.507780042325039,0.1710163387575467,C,61.18994417710444,2,0
U01047,1.1045055553786647,1.809340681582966,A,1.2291405626053686,4,0
U01048,-0.7743192558864448,-0.7763985218328839,A,78.25451124600595,4,0
U01049,-1.1982684173422076,-1.34252187249339,C,42.14161246731689,4,0
U01050,0.1344007582540675,-0.20189172513294132,C,92.02769420399635,4,1
U01051,1.7118096134724237,0.8045109780839739,B,60.97244536078528,4,0
U01052,0.44683564662045877,0.1464662105175174,B,61.79709730691958,2,0
U01053,1.163494469501986,0.1477314832152302,C,55.83677799760164,2,0
U01054,0.1500084768258461,0.5836979056084168,A,60.092658876935225,4,0
U01055,-0.40393348065641704,-0.1401140935555445,A,25.53861044501161,3,0
U01056,-0.11388419092357667,0.19457714387186426,B,50.68005247473557,0,0
U01057,0.3104554962447756,-0.354805340441477,B,0.7548597664363554,1,0
U01058,0.6605804415860419,1.0265387203826666,C,34.476236479280196,3,0
U01059,-0.9511180281046053,1.8814156720799957,A,48.68416482413988,0,0
U01060,-0.5960969227508695,-3.0140509938231133,B,36.831436322988,0,0
U01061,1.0368502407159912,-0.06550185687313607,B,24.989663446796772,1,0
U01062,1.692098872701457,1.0657298947051548,B,10.083579820740274,7,0
U01063,1.751228132542837,-0.8144827580480289,C,89.09001357247608,1,1
U01064,2.5155428661239694,1.569164769568052,A,36.868880647578386,3,0
U01065,1.3694495644194968,-0.8697780539988837,B,91.02280838203623,5,0
U01066,-2.0960123295126714,-0.2600811763522434,B,99.19743226688263,3,0
U01067,1.1811019112052858,2.0763775553760926,A,83.37326053043247,0,0
U01068,-0.9181859635320059,0.4015061512732436,C,47.59437811251599,5,0
U01069,0.5972549743056104,-0.7079198315684144,A,97.87204186805847,2,0
U01070,-1.0272183866260156,0.4296133626786077,A,22.228360970948014,6,0
U01071,0.31707467961405084,-1.469531171980321,C,49.77665916530031,4,0
U01072,0.5423515891419907,-0.8197613970964169,A,22.30764894871866,1,0
U01073,0.695961809771986,0.7774784075781533,B,97.14288611512212,2,0
U01074,-1.3547171506738704,0.3171293342854715,B,93.17325879444063,1,0
U01075,0.6500904742926831,-0.5490146842673783,C,11.655727020833206,1,0
U01076,0.4539913634185,0.44958455748645354,C,51.11518450070539,2,0
U01077,-0.8453998615864139,-0.27397024815541593,B,85.88192881634947,8,0
U01078,1.9526253165117848,0.1612938536922794,A,17.314291497613155,2,1
U01079,0.3774271058788815,1.4439666297203446,B,62.93224792559351,1,0
U01080,-0.5848088911714111,0.3277174808769746,C,75.35485414222268,2,0
U01081,-0.3017261427822802,1.0388308245385742,A,96.96001913471616,3,1
U01082,0.7449689856178824,0.7726417283864849,C,10.486878536706868,2,0
U01083,-1.1831853519596223,0.5979048392704689,A,22.781592154162933,3,0
U01084,-1.3864048789133159,-0.6521043107898468,C,89.23010365261001,3,0
U01085,0.4099859079564815,0.43189118165829055,B,46.66770150405475,4,0
U01086,-1.0718346253670439,-0.44736684926781306,C,80.25115912254238,1,0
U01087,2.7043041749234042,0.9236456486809448,C,17.289706326167497,4,0
U01088,0.8816504146505597,-0.0658331493024031,A,80.6825547123596,4,0
U01089,0.9523343932411702,1.150458580139688,C,76.74367088946138,1,0
U01090,1.0926577206526438,0.35497843182356,C,62.55572243180425,6,0
U01091,0.13467202889941698,1.9246464032132213,A,39.11209601427436,1,0
U01092,-0.9043854249478775,0.6964678224836153,B,23.987896810912524,3,0
U01093,-0.6704805315453666,-0.45713213430449023,C,48.63622528221006,4,0
U01094,0.8543081751954564,-1.7416326418177213,B,1.3233947882457797,1,1
U01095,-0.5992196067966109,0.18120907714245071,A,95.57789013153074,2,0
U01096,-1.2171447452973347,0.42613349583312576,C,34.961562328391516,2,0
U01097,0.8509736959086912,0.77612033268612,B,35.542992919482586,3,0
U01098,1.5927732284535332,0.2902434598237395,C,93.01413433070009,5,0
U01099,-1.193790988153678,0.3603094135731143,A,1.7296515682545532,2,0
U01100,0.6259260611397236,0.1666378104307877,B,55.251529773220945,2,0
U01101,0.1951325495101376,1.8149169738831286,A,10.256896627457124,5,0
U01102,0.7615249869337454,-0.4573041363900959,B,68.97793902589582,2,1
U01103,0.2070558154620215,-1.6940557785079917,C,21.971050471755625,0,1
