row_id,feature_a,feature_b,feature_c,is_premium,had_complaint,outcome
706,-1.8414383506830945,-0.42355824034788914,0.10741125795075468,0,0,0
707,-0.8983203580622499,0.7191898212128854,0.12550319072439764,1,0,0
708,0.05018519993102578,-0.019471096312695706,0.45614442196548954,0,0,0
709,-0.5063612993101895,-0.6794615650235996,0.5037519773621075,0,1,0
710,-0.718006253543615,1.0220169547949325,0.1290506107563072,1,0,0
711,-0.5573588982861146,1.7602410360883876,0.1878534590427302,0,1,0
712,-0.0017336813824200185,-0.6378946696817145,0.6260922408825663,0,0,0
713,1.6359796813155787,0.4364728427490131,0.378018502208075,1,0,0
714,0.5288696920995435,0.5349912170446479,0.2648852533799446,1,0,0
715,-1.7926177433314523,0.26414135438443104,0.6423003360905849,0,0,0
716,0.3175394422925261,0.22064192012716324,0.5067717948447324,0,1,0
717,0.27358109192852337,0.8445571439129401,0.8590157344200086,0,1,0
718,0.463076630805603,0.3997902750153153,0.6723954993852375,0,1,1
719,0.056310364076034784,-1.0712197673639772,0.7759068935175295,0,1,0
720,0.6709727706883543,0.4115794404021995,0.6654665093254741,1,1,0
721,-1.3769577989752924,0.28766062009649274,0.38462257857875415,0,1,0
722,1.746286862925192,0.8431847177346526,0.47457054201857785,0,1,0
723,-0.15285434109005328,-1.7198158603953362,0.9586389049993436,0,0,0
724,-0.6678607131764033,0.5593395757495528,0.9709968362286586,0,1,0
725,-1.0196768158177625,-1.0343858645985038,0.9060892546259449,0,0,0
726,-1.1907170666034221,-0.5935193649075059,0.11142511750921102,0,1,0
727,0.03857728941377306,0.14924057584009837,0.5935930097646052,1,1,0
728,-0.21711986590816604,0.5512254052522866,0.5285804868742776,1,1,0
729,0.6259628328841469,0.12944174229210081,0.6406723999949478,0,1,0
730,0.47945384518979056,0.8125513649580298,0.0028823821990546783,1,1,0
731,0.5322057578619366,1.4334062324623724,0.29387985277829265,0,1,0
732,-1.3234673021283447,-1.5744606911489392,0.4460520520523694,0,1,0
733,0.20005784144069857,-0.6700835994112102,0.31435092304646195,1,0,0
734,-0.34517656201790936,-0.7219625126694033,0.9592902068437904,0,0,0
735,-0.16698656323372643,0.7460156254148967,0.2766366431485021,1,0,1
736,-0.4135093715604878,0.6090232474970175,0.9016327074744356,1,0,0
737,-0.25766191161775914,1.5307066459357785,0.05994013805386722,1,1,0
738,0.23751625800534362,-0.6350254594185946,0.9356376784816406,1,0,0
739,-0.7097125240285258,0.25015355967711217,0.19279362984609894,0,0,0
740,-1.2270656225841348,0.5248887745962263,0.16295856393955754,1,1,0
741,-0.45099665125583094,0.3828982928955352,0.7042310185147806,1,0,0
742,-1.2710465847181462,-1.8538341971556183,0.5719948305266205,0,0,0
743,1.0150426565186799,-0.6477722644163778,0.5478048362167618,1,1,0
744,0.230312688636835,-1.582829358942087,0.7826717323747089,0,1,0
745,-0.3052449972145417,-0.0023298050047634617,0.5413531550549491,0,1,0
746,-1.1117885547471658,0.25001098149187256,0.8104962419030869,0,0,1
747,-0.7499178873794827,-0.8834885246469983,0.9368854910567441,1,0,0
748,0.6164631213408637,1.4850983529452482,0.6467118220444462,0,1,0
749,0.860170406498695,0.7630378847887223,0.6113571660376383,0,1,0
750,1.6400221955900836,0.31072449220209936,0.4851119612775521,1,0,0
751,-0.552938409791844,0.7229452703962267,0.02227247315352432,0,0,0
752,1.9191638046609742,1.0550434551351051,0.030143860527867217,1,0,1
753,0.24502779567113725,-1.2405747552021122,0.33484763168080456,0,1,0
754,-0.3020770671752729,0.7011502816716269,0.6815485820098273,0,0,0
755,-0.055803720116573544,-0.006210649815508868,0.6453790762317893,0,1,0
756,-1.1620380874709217,-0.410682000234796,0.7663235174218476,1,0,0
757,0.9302626426222442,0.19310217811658295,0.30209622216772136,0,0,0
758,-0.4560390384025106,0.29008953238117974,0.7292227388122253,1,0,0
759,1.0672450337764496,-0.70777160896796,0.21727546231320416,1,1,0
760,-1.5081411269986333,0.4532672207873272,0.3468826775690804,1,0,0
761,0.7056200154229362,0.4175327000797059,0.11129231612052837,1,1,0
762,0.11524376493499273,-0.6760344777650519,0.559879325473448,0,1,0
763,2.0939290104141097,0.7184942685828449,0.7128252131228426,1,0,0
764,1.471308143563676,1.8008816342350549,0.16511445772480482,1,0,0
765,0.40950445165776933,1.3323683192569173,0.5902216828044772,1,1,0
766,0.2983389163117176,0.6942725014298161,0.011669070630328737,0,0,0
767,-0.3388536120616691,0.06725354224225377,0.732826321255222,1,1,0
768,1.5929699423123012,0.13719944270416226,0.26675647337382513,0,0,0
769,-0.5542923032821664,0.3703354098408273,0.5572706834670995,0,1,1
770,0.8553691101976362,1.1042981026027412,0.9984337297438328,1,0,1
771,0.5233174140292959,1.353305369131181,0.4206155609510097,0,1,0
772,-0.2910546803301865,-0.5044700745762446,0.9579366859656542,0,0,0
773,-0.7918978716945638,-1.3890530620006165,0.023082255479712877,0,1,0
774,0.7569869177519812,2.035253436041177,0.45271344689668847,0,1,0
775,-0.7077448773381992,-0.9950600172127866,0.16249054366148274,0,0,0
776,0.14708922120481904,0.5243324931826634,0.6082993879403352,0,0,0
777,-1.0560255566964734,1.2487918795566766,0.44688086673983396,0,0,0
778,0.1699624499191791,-0.0518369275528949,0.031903681250360694,0,1,0
779,-0.11563118669003734,0.29697065283948043,0.191887145409126,1,0,0
780,0.7509442541060368,-0.6649879030780802,0.5349114051545306,1,0,0
781,-0.7197542441226719,0.06723136990926734,0.15295148819507876,1,0,0
782,0.11650404227355102,1.0181797869153972,0.635285880508678,1,1,0
783,-0.03222642798673065,0.35914748830457915,0.7719714115425421,1,1,0
784,0.6596059775371022,0.2691463111097187,0.9958452165177544,0,1,0
785,1.1515337490462658,-0.12450052682562547,0.06662809278222837,1,0,0
786,-1.413974548812855,-0.5617083987892025,0.8089439503483409,0,1,0
787,1.4479378478588034,-2.3325114239962783,0.7328932261683995,0,1,0
788,0.9235200964576386,-0.22338513564508614,0.4631809693205966,1,1,0
789,-1.499101534248909,0.642694661567793,0.7569680511121423,0,1,0
790,-0.23236146121902876,1.764197400267763,0.8117526270309677,1,1,0
791,0.3214858954635843,1.4577297405049054,0.8334060165182791,1,1,1
792,-0.9188403077296932,1.558710961429348,0.41172813434769895,1,0,0
793,-0.9944559903202502,-0.10670025161931673,0.6699265456144007,0,1,0
794,-1.6191550255603506,2.9585707059002124,0.8757074659732159,1,0,0
795,2.4809189796318294,-0.3511951184832481,0.2223616147940901,0,1,0
796,-1.2823449613074756,-0.14897073667284222,0.04105788953337686,0,1,0
797,0.03921999187515747,-0.6044960424259004,0.9767212965334086,1,0,0
798,0.2676618347873487,0.6440780844409554,0.42611180817527017,1,0,0
799,-1.105624746284579,0.07210613298208698,0.9016140425630222,0,1,0
800,1.2409747097833066,-0.01696758946788167,0.5029311035618201,0,0,0
801,-0.3858297304880686,-0.19670500461827883,0.9365265566835098,0,0,0
802,-1.0651996963015393,-0.4307071487631311,0.13020236542860897,1,1,0
803,-0.42234106686986167,0.22078455485127166,0.057051437919648396,0,1,0
804,-0.26903523882400576,-2.596603286570887,0.821687981268033,0,0,0
805,0.7015283114743376,0.15388714753327892,0.017491873250370715,0,0,0
806,1.2100875790806027,-1.834272537152193,0.8100045927359575,1,0,0
807,0.486242335975476,-1.1824739825956287,0.41356387123633387,1,1,0
808,0.08421162785128611,-0.9749155735164702,0.3688863520159198,0,0,0
809,0.4741839865823032,-0.9954519531629932,0.5437811193983623,0,0,1
810,0.9560059105118868,-0.40096642094172946,0.6574702479706773,0,0,0
811,1.4151882371760698,-1.4586068088402653,0.2331593758491759,0,0,0
812,-0.3037437897534112,1.0201366145112725,0.6045714782165058,1,1,0
813,-1.55890198324436,0.9225972242352707,0.5227018857976529,1,1,0
814,1.0805522198791055,-0.4985069696384316,0.5574700560134535,1,1,0
815,-0.4265475466098881,0.09868054264642472,0.041519249559448856,0,1,0
816,0.05797367174343035,-1.2958528120921324,0.03168158709898017,1,0,0
817,-1.0216228498815387,-0.5181273696290188,0.5646153404683161,1,1,0
818,0.6896971935210878,-0.3080778820643058,0.1775844430659771,0,0,0
819,-0.7618441270126598,-0.10105700636977476,0.0076478819830784195,1,0,0
820,0.7055291026659346,1.4723229321105924,0.059410327380252204,1,0,0
821,0.504216998294583,1.1881428953897306,0.4687733030004384,0,0,1
822,0.4239966690890579,-0.253391902106171,0.6899898554947727,1,1,0
823,-0.26383309454940057,-1.582984113759863,0.9360984903681416,1,1,0
824,1.2147149603774674,-1.108776375674991,0.8412499720703447,0,0,0
825,0.830877632859052,1.1314343821750532,0.8916099290024622,0,1,0
826,-0.4573413032135464,-0.026217353013990648,0.8405065541133695,1,0,0
827,-0.05572419152251314,-0.4022699171616641,0.6266569684002488,1,1,1
828,-0.6811710909163851,-1.3011390538941379,0.059248148002042145,1,0,0
829,0.23766592023660882,-1.4105395553927813,0.0022858701255769054,0,0,0
830,0.2548962695847179,0.5730828787922432,0.7018138609239064,1,1,0
831,0.5269577510974206,1.3150741205465935,0.9168386030091547,0,1,0
832,0.8143262826436873,-0.6156739776092441,0.8255360186614463,1,0,0
833,-1.2131268157190278,-0.7694483270410382,0.3460752063680852,0,0,0
834,0.020501052053886613,-0.8895161245072523,0.08630550304778173,1,0,0
835,-0.16757922254122457,-0.09189121365176249,0.5670573470980685,0,1,0
836,1.0012651045728584,-0.053040194166886385,0.5594347129108412,0,1,0
837,-0.816941793101714,0.2613236405414243,0.030904715015781847,1,0,1
838,-0.03036064165578941,-0.5205097338428177,0.6806223324407071,1,1,0
839,0.11866291883289752,-0.6389385612496599,0.52443956933369,0,0,1
840,-0.07975975275035639,-0.14937633510768117,0.9738404244354985,0,1,0
841,1.291751548089182,0.5786520550700944,0.0062020399948991,1,1,0
842,0.2910591915547579,0.3634428119955203,0.3425432166160064,0,1,1
843,0.4168490269632923,1.1758666054016917,0.7837786054921562,1,1,0
844,-0.5235907539369548,0.9856364116712181,0.03312490872398555,0,0,1
845,0.053644205600139584,-0.6829010230861722,0.856960624051613,0,1,0
846,-0.4312194016604396,0.5614284172365042,0.7573411430614859,0,1,0
847,0.68327425398761,-2.2452911182728403,0.158990168627687,0,1,0
848,-0.3730423325165548,-0.3074085893177195,0.6429163982018917,0,0,0
849,0.2163835455805322,0.18687248991785965,0.47503116702081316,0,0,1
850,-1.2172994612285528,-0.03733954442162422,0.8368453608859363,0,0,0
851,-0.4877000863970871,-0.019380779593449735,0.09848855745282692,1,0,0
852,-0.2936403087283698,-1.1544121600120367,0.059360949551008235,1,0,1
853,1.3345897343545978,0.0946816123447061,0.02867711035265652,0,1,1
854,-1.1226812313388845,-0.2322549081268479,0.5687761452891341,1,0,0
855,-0.7472653346918072,0.0624860506500357,0.6712575340929513,0,0,1
856,-0.6648369447455486,-0.7555542302680286,0.24873445491843127,0,1,0
857,0.5985496865044515,-2.0262529387274295,0.6340584127975294,1,1,0
858,-0.04584553333094974,-1.3754803503245043,0.2553255611026627,1,0,0
859,1.035340079534353,-0.5799096072132548,0.09767512959167746,0,0,0
860,0.5669405003313903,-1.133636572350323,0.6738242264981342,0,0,0
861,-0.8364371835885127,0.7328090681217921,0.47847707320934185,0,0,0
862,0.8913830871531372,-0.7853256042132679,0.6544670538748678,1,0,0
863,0.6442486939801192,0.0515782423316643,0.8232906672519387,0,0,0
864,-2.082063676896095,-0.806715192591682,0.9725291107972728,1,1,0
865,1.8466926813532714,0.13164284492918416,0.44577904624538434,1,1,1
866,0.15408905144321391,-1.3563756084913496,0.5625505307485236,0,1,0
867,-0.4105254944512162,1.0801611421560993,0.23141810927358142,1,1,0
868,-0.23435629263672575,2.1456699251667217,0.2756719135428449,0,0,0
869,-0.10534644959090539,1.3453853083106064,0.8084066434514442,0,0,0
870,0.17859058635187458,0.19811445612346493,0.39030816389271006,0,0,0
871,-0.5669087397752686,-0.022469921297103224,0.15869874831790676,0,1,0
872,-2.8300314399714566,-0.8063487161809184,0.3772671986896432,0,1,0
873,1.5354248867552156,0.23270530804502423,0.49091464793613127,0,0,0
874,-1.7405587569274301,-0.009781581968066647,0.08624619418836943,1,0,0
875,0.45685032267648995,-1.609796432280413,0.4425720906812052,0,1,0
876,0.07099050220468557,0.7190331574947909,0.7379151941697694,0,0,0
877,1.548075538067699,0.9232275950876117,0.2670128484793419,1,0,0
878,0.1867296031277263,0.5893176516611358,0.45623070948839195,0,1,0
879,-1.3339556804370116,0.9320503794653394,0.7232434088403884,1,0,0
880,-0.24085321897028023,-0.0942995099343824,0.7735192625090618,0,0,0
881,1.786861909544972,0.392784201667714,0.9670325413327209,1,0,0
882,0.7486219272163372,-0.5058510759955809,0.3344379743883228,1,1,0
883,-2.074440239928056,-0.61592011996432,0.1503029626267035,0,1,0
884,-0.3382844141742701,-0.25652655746993347,0.33201556725631554,0,1,1
885,1.1029894140982393,-0.4946943254982247,0.19163284817575055,0,1,0
886,-0.7965225332759978,1.1900308459466709,0.8079392916863027,1,1,0
887,1.3470743260093812,0.05723347059980979,0.1115101909189784,0,0,0
888,0.737704187066742,-1.5071897526170255,0.9608306390604707,1,1,0
889,-2.399686903725166,0.729808494051137,0.7360531061676208,0,0,0
890,0.4385034884655309,0.4361148256996117,0.013083780206436635,1,0,0
891,0.32693930178491853,-0.23752175430993627,0.68943915955991,0,1,0
892,-1.419813819888221,-1.1022088449660505,0.32387894495302794,0,0,0
893,1.4985511151716413,-1.7860760143793464,0.14524563784890077,0,0,0
894,-1.4700673056230293,-0.9097767383087415,0.6575947442100699,1,0,0
895,-0.5595884373915208,-0.2310703796856899,0.41996915052071015,0,1,0
896,-0.3263667631866958,-1.0503247114072984,0.9938061010805339,0,0,0
897,0.5296838830716667,0.12772147960984145,0.4950814535273306,1,1,0
898,-0.43734697825682944,-0.47214310608748605,0.32347677930834495,0,1,0
899,-0.5356526005705258,-0.407817751388528,0.223813392489411,1,0,0
900,-1.5698794550069142,-1.5299631412434258,0.15909508447886045,1,0,0
901,0.4179014716349397,-0.43648555729505323,0.20759981802452898,1,1,0
902,-0.6016587596533797,-0.24577671759469807,0.22113825224282946,0,0,0
903,0.37597221140105785,0.12219319614016858,0.269343270603158,0,0,0
904,-1.1337672489013482,1.909306220858106,0.9572890603323031,0,1,0
905,-0.2976447241113739,0.8149172607138581,0.26807826753080877,0,1,0
906,0.37111911511686074,1.2189952095166336,0.982457761507806,1,0,1
907,-0.7953182609481438,1.9518715092713053,0.6252747443645883,0,1,1
908,0.06864922002846995,0.846189471896747,0.07638513317546469,1,1,0
909,1.0762277161031688,-1.2477031594073476,0.44168549005808966,1,0,0
910,-0.6140017978730343,0.8562526821342094,0.5655636103904154,0,1,0
911,0.4805648130972515,1.1019454892536837,0.9828941259909162,0,1,0
912,0.6801494934149233,1.4448063141862193,0.6723698408688994,1,0,0
913,1.0009785389068244,-0.7481918720741806,0.9261936492424245,1,0,0
914,1.1427627635194253,-0.20208686572193366,0.43696124358058985,1,0,1
915,0.15852224224833317,-0.3582972983521225,0.4266484397017968,1,1,0
916,-0.7912424431035212,-0.22925100210680802,0.6347200858208156,0,0,0
917,0.4616651222940391,-1.6247125433938048,0.6021450246930856,0,1,1
918,1.0210520448529936,0.850133598685444,0.3591058170059217,0,1,0
919,-0.4081663282865913,1.6054400920639689,0.05561497070956467,0,1,0
920,-0.03858743943260233,-1.8060044327000602,0.300398359512423,1,0,0
921,-0.036486344896010894,-0.7238634058556808,0.30631323527581844,1,0,0
922,-0.16182250867446604,0.7779657827229638,0.6458700286179809,0,0,0
923,0.08338064980210907,0.8162865431197049,0.36116277608604563,0,0,0
924,-1.293519595138504,-1.7611913221066684,0.5210639161777101,1,1,0
925,-0.7332467126017347,-1.6665785205246095,0.25113247173823505,1,0,0
926,0.9149265338587171,0.16420932109798242,0.10397584450426234,0,1,0
927,-0.34472502274000993,2.046367533549844,0.9894062264826432,1,1,1
928,0.6315802700455309,0.38596433815368153,0.32745573347015877,0,1,0
929,1.0583201999084288,-1.9529861116286111,0.6226725023740306,0,0,0
930,-0.07443894993044096,-1.3604148337286213,0.7906736063670509,1,1,0
931,-0.24706552646305943,-2.134155280742623,0.31646384642287917,0,1,0
932,-0.06875145983084875,-0.3958492448003893,0.3780419199080107,0,0,0
933,0.8289344017203839,1.0378082877778299,0.9812561562324748,0,1,1
934,-0.8251086721738123,-0.939349490879526,0.12535427178837988,1,0,0
935,-0.3942698138153426,-0.6193568361999269,0.9271659756999245,1,1,0
936,0.0924812740343725,-0.21955222220044093,0.13068908198028673,1,1,0
937,-1.3036138889376472,-0.1457783854865141,0.7014227004413517,1,1,0
938,0.28248327846656957,0.7259968649724535,0.7266891023922301,0,1,0
939,-0.0877694933100958,0.9473873073034705,0.6196268407893116,1,0,0
940,-0.8556945361510491,0.6933090557540483,0.18081378304258588,1,0,0
941,0.5304545756470433,1.7603716006363237,0.9699327576987892,0,0,0
942,-1.704618393805898,-0.12495025717490661,0.28766105781202245,1,1,0
943,-1.0483021914293258,1.1799418455152124,0.5124716654740024,0,1,0
944,1.0699474557869921,1.212877697403318,0.18615693991066729,0,1,1
945,1.8284682165029877,0.12206996398036057,0.23273727248604392,1,0,0
946,-0.18519764030588695,-2.1868361245519727,0.6810767825033941,0,0,0
947,-0.3716779146009826,-0.17432003594082662,0.09745740544568993,1,0,0
948,-1.6835392971764487,-0.7268577617648105,0.0018704223987122681,0,1,0
949,-0.1477110317828697,0.7750313455184719,0.8981991902040509,0,1,0
950,2.085416136287761,0.8325996999294971,0.32193764413915116,0,0,0
951,0.12120376695951009,-0.9589813855437538,0.7137449297294673,0,1,0
952,-0.5189008628270938,-0.5118788955091397,0.6923558191676115,0,1,0
953,0.6371082978128729,0.6536143900135927,0.2814662934720058,1,0,0
954,1.1186481779092923,-0.29237016519391357,0.12480772296094722,0,0,0
955,1.1287323179516735,-0.9882512492960249,0.9136777754509994,1,1,0
956,-1.139584542752559,-1.0050321415835126,0.63891536243335,1,0,0
957,-0.1310130281705914,0.6592073363355537,0.6082596015806107,0,1,1
958,0.19057011498516044,-0.36794555652733113,0.10120990761899862,1,1,0
959,-0.13336536780759692,-0.4891091665603114,0.31365490347275893,1,0,0
960,0.5101822658443753,0.6455122377429718,0.67356254531018,0,1,0
961,-0.47991254009786555,0.9516274999775283,0.6118726363728829,1,1,0
962,-1.5411211468319446,1.8124299861738267,0.9277945199615617,0,1,0
963,-0.33530501525698264,0.9371703506102107,0.6028713121621336,0,1,1
964,0.6653813080950395,1.4434099192044427,0.4341293557926966,1,0,0
965,-0.4893100366257226,-0.5288667295303767,0.8753292536614026,0,0,0
966,-0.44304684475313943,0.038767038522370734,0.609795515072651,0,0,0
967,0.4407343263605648,-1.053585017662798,0.5194849665269838,0,0,0
968,1.7296856957827744,0.5280824100146954,0.8998371622455895,1,1,0
969,1.4104911469938832,0.19164101683831475,0.6426835502409434,0,0,1
970,0.8737809372055142,-1.643623360182387,0.8972753328236504,1,0,0
971,-0.5581187289171059,0.9875456069933581,0.5977544787759966,1,0,0
972,0.21452741183503718,0.41002712006455827,0.6395218411628159,1,1,0
973,0.3585179247464793,0.8947927335069934,0.5836402167249429,0,0,0
974,-0.6602906343703514,0.19785861905506888,0.9232381081655114,0,1,0
975,-0.02699468197436062,0.043356897909470046,0.7300804067711707,1,1,0
976,-1.1782904554029425,0.22521624006464697,0.33363397414765017,0,1,0
977,0.41099350638804505,0.31564508686497933,0.7177069471912928,1,0,1
978,-1.0029599029545329,0.94937746500945,0.4855911244063976,0,1,0
979,-0.19340910888244883,0.06647054958977866,0.4015716236140364,1,1,0
980,2.064415914656082,0.012871675246013,0.1110253504504114,0,1,1
981,-0.5704096083042082,-1.4947418153203382,0.9217216149543057,1,1,0
982,1.277966982936029,0.5695155658120109,0.3995457903972386,1,0,0
983,0.44939819741021947,-0.5542409896746866,0.8379693355124905,0,1,0
984,-0.3270920163357667,0.0061734624830149035,0.401011322000399,0,1,0
985,0.8464114466445108,-1.5677207580025394,0.025011390488035024,1,0,0
986,-0.5845638700273261,0.7951046200061149,0.30426722395401584,0,1,0
987,0.6415763427580616,-0.4234081421024767,0.7268589598264154,1,1,0
988,0.753613921284546,0.7461284019225252,0.7383679180858217,0,0,0
989,2.6672847943121822,0.2488106682021082,0.258848875688493,0,0,0
990,0.9063985068281352,1.1807254617604863,0.7398801585035698,0,0,0
991,-0.09792572922173942,0.7113206096824326,0.3375089740089352,0,0,0
992,1.0191592589547749,0.40244451374300255,0.13774460073493622,1,0,0
993,-0.6017582203352161,-0.291193088699116,0.003322621220300026,1,1,0
994,1.6204148681500208,-0.05621980403407003,0.04304129026843806,1,0,0
995,2.7725572353180636,1.542361443997684,0.32123148449745764,0,0,0
996,-1.1610098640761353,0.3870055445701642,0.24101204318867786,0,1,0
997,-1.0220193244585074,0.4880148285678146,0.6553982459894552,1,0,0
998,1.260095106717432,-1.0312628360043539,0.3121704183803101,0,0,0
999,1.1473683879169954,0.018845746561311667,0.4783262509288224,0,0,0
1000,1.373417715468028,0.40549119516143445,0.6550004433130147,1,0,0
1001,-1.283659166407881,-0.6095620663418174,0.39068287909284005,0,0,0
1002,0.19339885446161978,-0.41219048872955555,0.9571182448578732,0,1,0
1003,-0.8396561672990287,-0.1457087458320518,0.054475260915381796,1,1,0
1004,-0.1532223245293499,-1.145070612181337,0.9830406161844625,0,1,0
1005,0.5811844947568259,0.07394838903514653,0.8808536259625589,1,1,0
1006,-0.6817139433811025,0.5364780016161841,0.32734116559509885,0,0,1
1007,0.8676678330043764,0.22051305830308623,0.5927469036262036,0,1,0
1008,-0.6027032647969705,-0.9044931443270765,0.17510257903951099,0,1,0
1009,0.4479435777127844,1.0912670225129473,0.9258156337362131,1,1,0
1010,-0.9565144543204349,-0.3232628962819197,0.99793428279055,0,0,0
1011,1.531453308852177,-0.31297206336925343,0.9313909946467935,1,1,0
1012,0.3773311167715281,-0.5789518088962237,0.42525747010017034,1,0,0
1013,1.342061237279751,-0.26357021923232665,0.09601599004175598,1,0,0
1014,-0.6723696499484358,-0.11359373939538808,0.3538831282451016,1,0,0
1015,-0.8905961933023977,0.9715389817358,0.5571954946431635,0,1,0
1016,1.918799815230847,-1.4986686049083446,0.9504293487001837,0,1,0
1017,-0.4956620731648426,-0.22411314283952294,0.00024270553636185355,0,1,0
1018,-0.591286184458244,-0.9009640083297855,0.14003191478040034,1,1,0
1019,0.4745913062277792,0.040758787823805494,0.05012484466985179,0,1,0
1020,-1.7742693511743024,-0.8039522865446401,0.7458913264244234,1,0,0
1021,1.2941820182729091,-0.9776061096097404,0.3475545277729969,0,1,1
1022,0.6220356063481658,-0.9556797989388373,0.8505823583789229,0,1,0
1023,0.05520002892438981,0.8877028368295191,0.9747426601223699,1,1,0
1024,-1.7596677301158348,-2.8067236945442238,0.02291186380343757,0,0,1
1025,1.0622556175807478,0.5846008577557475,0.30611186207111774,1,0,0
1026,0.8909709706135062,0.028039302261816963,0.6333430595492378,1,0,0
1027,0.7683925570997346,1.6482574362505626,0.5243896299878007,0,0,0
1028,-0.7116658932360703,-0.26573767292144346,0.6040958058593944,1,1,0
1029,0.8923868668966822,-0.24377815520643584,0.1689491052972525,0,1,0
1030,-0.16257743160090818,0.7251417050569792,0.8717490591385542,0,0,0
1031,-1.4248327809836092,-0.7376095220054939,0.5884142828480237,1,0,1
1032,-1.5544438898656519,-1.7505002069671614,0.35134959625546003,0,0,0
1033,-0.1474661909642823,0.11521178538015339,0.64520766962978,0,1,0
1034,0.6832238521015889,-0.11417696475187736,0.13813524640115926,0,0,0
1035,-0.02849793470617136,0.48667879719025947,0.3342267585315264,0,0,0
1036,1.014182289750905,-0.5361805980439318,0.6542922961800249,1,0,0
1037,-1.6062754976797708,0.7415182347197633,0.08625354855488943,0,0,1
1038,-0.6206162094073643,-1.2365193203996447,0.5439893202094808,1,0,0
1039,0.13002433855935047,-1.3645812683353309,0.03286537259048761,0,1,0
1040,0.13523216291985174,0.8169737575254958,0.6445766415575853,0,0,0
1041,1.3903915050515658,-1.279563304625979,0.8504431431708458,1,1,0
1042,0.5840509257394644,-0.8860431250262348,0.658314419439775,0,1,0
1043,0.004885102988417614,-0.01647441246095288,0.03737324320476931,1,1,0
1044,-1.1401209972645283,0.5685560989946166,0.3562568953826907,0,1,0
1045,0.5773344191333095,0.21566430607665663,0.2645386113880086,0,1,1
1046,-0.5442737722553533,-0.7451774448374996,0.8480198280002371,1,1,0
1047,-1.2005210510769055,-0.23346469814666518,0.3122955723717793,0,0,0
1048,-0.3518379092726874,-0.02988629987024392,0.8882226228150976,0,0,0
1049,-0.37591037972711044,1.1222386326082225,0.20121144010648273,0,0,0
1050,-0.24084703109761507,0.008142301295480714,0.9354313042454044,1,1,0
1051,-0.1652866611915812,1.7156020519027404,0.37820634030266165,1,1,0
1052,0.4480463412637747,-0.1750523244957904,0.08026224650757219,1,1,0
1053,-1.59765945957236,0.3383206609872369,0.7517510718242869,0,0,0
1054,0.36888864953902056,-0.6477345753903868,0.7124319527109232,1,0,0
1055,0.8772926908541756,-0.5004190877628617,0.7180435669990545,0,0,0
1056,1.0694170596399601,1.902956041688327,0.351450257079741,1,0,0
1057,-1.7923590815719637,1.040479003300807,0.1578886717825494,1,0,0
1058,2.2095590823204003,1.1509982588069367,0.4101484517793672,1,1,0
1059,2.121011873585191,1.4736535358844758,0.31376312505979387,0,1,0
1060,1.3583663793553795,-0.1129234585090658,0.7424104511530769,0,0,1
1061,0.5928355947317376,-0.019442588741527874,0.9903348390720297,1,1,0
1062,-1.425640670755203,1.184250532339374,0.004143014347745777,0,0,0
1063,0.8990726250605154,0.7895315786275017,0.9303259240608426,0,1,0
1064,0.014429349258828616,-0.35499353441795756,0.6129014144248257,1,1,0
1065,-0.5794758718338674,-1.5925165772845782,0.6142491654388733,0,0,0
1066,0.7315184108181587,0.6945917579029499,0.7456929256346124,0,1,0
1067,1.497457385964531,-0.2536799381138026,0.7444483666873274,0,0,0
1068,-1.2374336866567983,0.4183863568267195,0.24210248374980858,0,0,0
1069,-1.1036679167948822,-2.2670801092333193,0.1832959439772608,1,0,0
1070,0.3240146249211142,0.7441752125476498,0.46840319981998346,1,0,0
1071,-0.4330449913402717,0.18978949642629273,0.0006851758002842656,0,0,0
1072,2.9178274704429192,2.105743706448052,0.541307685832467,1,1,0
1073,0.8798014654873356,-1.4540741132206427,0.9443063090344591,0,1,0
1074,0.14515535899780874,-1.0731879899225727,0.6376628983476956,0,0,0
1075,-0.9077217256108717,0.24660333963938091,0.49501945088165433,1,0,0
1076,-0.03451616423453405,-1.5095910687689695,0.6664867687543461,1,0,0
1077,0.20614546952114735,0.924110283119598,0.2777674102465527,0,0,0
1078,-0.178098437398181,0.8900327076951393,0.18269683062768782,1,1,1
1079,-1.0915712187565998,0.7565440424381465,0.6119843860377598,0,1,0
1080,1.4907118300696982,2.3702303078107887,0.44824166055024106,0,0,0
1081,-0.26960455777232495,0.8641665249403283,0.7384915815176147,1,1,0
1082,-1.1455503868974695,-0.6096522449623176,0.19392802688454425,0,0,0
1083,0.8451651278232406,-0.5176785577179995,0.21992459716601498,1,0,1
1084,1.068943674542786,-0.5641072582633702,0.6342755393396953,1,1,0
1085,-0.8030428434161502,2.001993686396993,0.17834403932335985,1,1,0
1086,-0.20121108409488464,-0.8875175209419023,0.628236414580309,1,0,0
1087,1.1761309618267084,0.4059394707988525,0.7760314479323165,1,0,0
1088,1.1977055556239495,-0.6472296649047303,0.46911938831807243,1,0,0
1089,-0.2945757227861532,-1.3464802209901392,0.6278729856391337,0,0,0
1090,-1.3640510047676984,0.129736403113152,0.6486527222381613,0,0,0
1091,0.27423377629005413,0.10645403394352414,0.3650804011223665,1,1,0
1092,-1.1700027447451316,1.3668027687182398,0.8246758086705783,1,1,0
1093,0.9891260309692442,-0.6412004657613629,0.06706694426508564,1,1,0
